:cityname (?:"?(?<current>.*?)"?),(?<remains>.*) string
:statefips (?:"?(?<current>.*?)"?),(?<remains>.*) string
:statename (?:"?(?<current>.*?)"?),(?<remains>.*) string
:statecity (?:"?(?<current>.*?)"?),(?<remains>.*) string
:type (?:"?(?<current>.*?)"?),(?<remains>.*) string
:is_capital (?:"?(?<current>[nNyYfFtT])"?),(?<remains>.*) string
:sdo_gtype (?<current>^[0-9]*),(?<remains>.*) int
:sdo_srid (?<current>^[0-9]*),(?<remains>.*) int
:sdo_element_info_array (?<current>.*?)(?:,/(?<remains>.*))|(?<all>^.*$) clob /
:sdo_ordinate_array (?<current>.*?)(?:,/(?<remains>.*))|(?<all>^.*$) clob /
!enddescription
!data
 601,"07520","Benton Harbor","26","Michigan","2607520","city","N",2001,8265,1,1,1,/-86.4461669995266,42.1164016812214,/
 602,"67000","Springfield","25","Massachusetts","2567000","city","N",2001,8265,1,1,1,/-72.539047226107,42.1150283829446,/
 603,"57225","Palatine","17","Illinois","1757225","village","N",2001,8265,1,1,1,/-88.0430221690273,42.1124992256518,/
 604,"82530","Winnetka","17","Illinois","1782530","village","N",2001,8265,1,1,1,/-87.74272916867,42.1064491114479,/
 605,"62016","Prospect Heights","17","Illinois","1762016","city","N",2001,8265,1,1,1,/-87.9247512867402,42.1024017550947,/
 606,"06607","Binghamton","36","New York","3606607","city","N",2001,8265,1,1,1,/-75.9095229998607,42.1015510685799,/
 607,"24515","Endicott","36","New York","3624515","village","N",2001,8265,1,1,1,/-76.0636520254036,42.0978508134653,/
 608,"38264","Jamestown","36","New York","3638264","city","N",2001,8265,1,1,1,/-79.2363433826648,42.097400652095,/
 609,"02154","Arlington Heights","17","Illinois","1702154","village","N",2001,8265,1,1,1,/-87.9820327686036,42.0949516086396,/
 610,"24229","Elmira","36","New York","3624229","city","N",2001,8265,1,1,1,/-76.8101196425973,42.0932502796529,/
 611,"63305","Southbridge","25","Massachusetts","2563305","census designated place","N",2001,8265,1,1,1,/-72.0347976524785,42.0838508432958,/
 612,"54716","Olean","36","New York","3654716","city","N",2001,8265,1,1,1,/-78.432312013358,42.0820884710002,/
 613,"09000","Brockton","25","Massachusetts","2509000","city","N",2001,8265,1,1,1,/-71.0254897914867,42.0811309807164,/
 614,"29938","Glenview","17","Illinois","1729938","village","N",2001,8265,1,1,1,/-87.8151931696504,42.0796508786706,/
 615,"82075","Wilmette","17","Illinois","1782075","village","N",2001,8265,1,1,1,/-87.728576678314,42.0772018352152,/
 616,"65338","Rolling Meadows","17","Illinois","1765338","city","N",2001,8265,1,1,1,/-88.0250167712419,42.0750312743295,/
 617,"51089","Mount Prospect","17","Illinois","1751089","village","N",2001,8265,1,1,1,/-87.9375534251136,42.0653991599058,/
 618,"35411","Hoffman Estates","17","Illinois","1735411","village","N",2001,8265,1,1,1,/-88.1383132845036,42.064548473391,/
 619,"07480","Boone","19","Iowa","1907480","city","N",2001,8265,1,1,1,/-93.8792267013558,42.0524788106804,/
 643,"82985","Wood Dale","17","Illinois","1782985","city","N",2001,8265,1,1,1,/-87.9810714906397,41.9658508241755,/
 644,"53377","Norridge","17","Illinois","1753377","village","N",2001,8265,1,1,1,/-87.8225403000165,41.9650001376607,/
 645,"68081","Schiller Park","17","Illinois","1768081","village","N",2001,8265,1,1,1,/-87.8700332715041,41.959831231626,/
 646,"05248","Bensenville","17","Illinois","1705248","village","N",2001,8265,1,1,1,/-87.9445113933754,41.9573288083075,/
 647,"06587","Bloomingdale","17","Illinois","1706587","village","N",2001,8265,1,1,1,/-88.0864868106475,41.9488983133599,/
 648,"27702","Franklin Park","17","Illinois","1727702","village","N",2001,8265,1,1,1,/-87.8781662133533,41.9353980967438,/
 649,"02690","Attleboro","25","Massachusetts","2502690","city","N",2001,8265,1,1,1,/-71.2957382089597,41.9306716886337,/
 650,"19161","De Kalb","17","Illinois","1719161","city","N",2001,8265,1,1,1,/-88.751907367684,41.9306297158535,/
 651,"00243","Addison","17","Illinois","1700243","village","N",2001,8265,1,1,1,/-88.0086212255657,41.9305687165875,/
 652,"39727","Kingston","36","New York","3639727","city","N",2001,8265,1,1,1,/-73.9972686810858,41.9301109358143,/
 653,"18350","Conneaut","39","Ohio","3918350","city","N",2001,8265,1,1,1,/-80.5702133194982,41.9263000452078,/
 654,"87140","Windsor Locks","09","Connecticut","0987140","census designated place","N",2001,8265,1,1,1,/-72.6579971161082,41.9260482966125,/
 655,"72500","Valley Falls","44","Rhode Island","4472500","census designated place","N",2001,8265,1,1,1,/-71.3934631290857,41.9238510017525,/
 656,"23724","Elmwood Park","17","Illinois","1723724","village","N",2001,8265,1,1,1,/-87.8164978052155,41.9224510135441,/
 657,"66703","St. Charles","17","Illinois","1766703","city","N",2001,8265,1,1,1,/-88.300827044534,41.9203300448414,/
 658,"29730","Glendale Heights","17","Illinois","1729730","village","N",2001,8265,1,1,1,/-88.0788497906288,41.9202003388209,/
 659,"11332","Carol Stream","17","Illinois","1711332","village","N",2001,8265,1,1,1,/-88.1310272414891,41.9168205390561,/
 660,"55020","Monroe","26","Michigan","2655020","city","N",2001,8265,1,1,1,/-83.3860168656985,41.9166984524385,/
 661,"53871","Northlake","17","Illinois","1753871","city","N",2001,8265,1,1,1,/-87.9038620110205,41.9136810367608,/
 662,"48242","Melrose Park","17","Illinois","1748242","village","N",2001,8265,1,1,1,/-87.8634490944124,41.9030494592732,/
 663,"69170","Taunton","25","Massachusetts","2569170","city","N",2001,8265,1,1,1,/-71.0932464548858,41.9030494592732,/
 664,"00440","Adrian","26","Michigan","2600440","city","N",2001,8265,1,1,1,/-84.0434722839207,41.8982582201742,/
 918,"74944","Stow","39","Ohio","3974944","city","N",2001,8265,1,1,1,/-81.4364013553276,41.1765708831441,/
 919,"70960","South Ogden","49","Utah","4970960","city","N",2001,8265,1,1,1,/-111.95800017347,41.1742896867666,/
 920,"65110","Roy","49","Utah","4965110","city","N",2001,8265,1,1,1,/-112.044998163465,41.1725998089055,/
 921,"19778","Cuyahoga Falls","39","Ohio","3919778","city","N",2001,8265,1,1,1,/-81.5225830121851,41.1689796235856,/
 922,"07471","Bourbonnais","17","Illinois","1707471","village","N",2001,8265,1,1,1,/-87.8803787029764,41.1632194430771,/
 923,"65592","Ravenna","39","Ohio","3965592","city","N",2001,8265,1,1,1,/-81.2425766059907,41.159801502255,/
 924,"28014","Fostoria","39","Ohio","3928014","city","N",2001,8265,1,1,1,/-83.4135666006244,41.1591606355982,/
 925,"55530","Ossining","36","New York","3655530","village","N",2001,8265,1,1,1,/-73.8714599631461,41.158489247287,/
 926,"38295","Papillion","31","Nebraska","3138295","city","N",2001,8265,1,1,1,/-96.0404663266711,41.1572494427107,/
 927,"03950","Bellevue","31","Nebraska","3103950","city","N",2001,8265,1,1,1,/-95.9226531811144,41.156448348379,/
 928,"30198","Girard","39","Ohio","3930198","city","N",2001,8265,1,1,1,/-80.697547899944,41.15454865066,/
 929,"50100","New City","36","New York","3650100","census designated place","N",2001,8265,1,1,1,/-73.9918212924815,41.1538009802342,/
 930,"07744","Bradley","17","Illinois","1707744","village","N",2001,8265,1,1,1,/-87.8556671295674,41.1472015202939,/
 931,"39872","Kent","39","Ohio","3939872","city","N",2001,8265,1,1,1,/-81.3624877739557,41.1470718583162,/
 932,"13900","Cheyenne","56","Wyoming","5613900","city","Y",2001,8265,1,1,1,/-104.7923965321,41.1454505991241,/
 933,"48790","Medina","39","Ohio","3948790","city","N",2001,8265,1,1,1,/-81.8673705948382,41.1361884881904,/
 934,"35000","North Platte","31","Nebraska","3135000","city","N",2001,8265,1,1,1,/-100.771797187642,41.1329498455718,/
 935,"73170","Streator","17","Illinois","1773170","city","N",2001,8265,1,1,1,/-88.8314666623496,41.1252708527729,/
 936,"83570","Westport","09","Connecticut","0983570","census designated place","N",2001,8265,1,1,1,/-73.3475570866514,41.1231994762533,/
 937,"48010","Monsey","36","New York","3648010","census designated place","N",2001,8265,1,1,1,/-74.0677337559384,41.1180687112759,/
 938,"76778","Tiffin","39","Ohio","3976778","city","N",2001,8265,1,1,1,/-83.1775131384779,41.1167297223335,/
 939,"38934","Kankakee","17","Illinois","1738934","city","N",2001,8265,1,1,1,/-87.8611984196892,41.1154518207427,/
 940,"70420","Spring Valley","36","New York","3670420","village","N",2001,8265,1,1,1,/-74.0492400997683,41.1143493856326,/
 941,"71894","Suffern","36","New York","3671894","village","N",2001,8265,1,1,1,/-74.1440505762627,41.1133995147518,/
 942,"35945","Offutt AFB West","31","Nebraska","3135945","census designated place","N",2001,8265,1,1,1,/-95.9188232640221,41.1116409301363,/
 943,"63150","Ringwood","34","New Jersey","3463150","borough","N",2001,8265,1,1,1,/-74.2747497617102,41.11149977299,/
 944,"79430","West Milford","34","New Jersey","3479430","census designated place","N",2001,8265,1,1,1,/-74.3962784011873,41.106128710543,/
 945,"13850","Clearfield","49","Utah","4913850","city","N",2001,8265,1,1,1,/-112.022598264045,41.1044616908907,/
 946,"76106","Tallmadge","39","Ohio","3976106","city","N",2001,8265,1,1,1,/-81.423233045187,41.103351592335,/
 947,"88000","Youngstown","39","Ohio","3988000","city","N",2001,8265,1,1,1,/-80.6463928143991,41.0990982038039,/
 948,"73000","Stamford","09","Connecticut","0973000","city","N",2001,8265,1,1,1,/-73.5526885894673,41.0967292741859,/
 949,"49407","Nanuet","36","New York","3649407","census designated place","N",2001,8265,1,1,1,/-74.0160369881028,41.0951995799571,/
 950,"55990","Norwalk","09","Connecticut","0955990","city","N",2001,8265,1,1,1,/-73.420173651861,41.0939483682978,/
 951,"03184","Austintown","39","Ohio","3903184","census designated place","N",2001,8265,1,1,1,/-80.7382965107078,41.0915985092085,/
 952,"01000","Akron","39","Ohio","3901000","city","N",2001,8265,1,1,1,/-81.5214996476036,41.0803985594986,/
 953,"43660","Layton","49","Utah","4943660","city","N",2001,8265,1,1,1,/-111.954597471454,41.0779800376976,/
 954,"11066","Campbell","39","Ohio","3911066","city","N",2001,8265,1,1,1,/-80.5905685323301,41.077430736004,/
 955,"25000","Fort Wayne","18","Indiana","1825000","city","N",2001,8265,1,1,1,/-85.1390228450787,41.073749551418,/
 956,"73176","Tarrytown","36","New York","3673176","village","N",2001,8265,1,1,1,/-73.8686676061322,41.0648307980857,/
 957,"56902","Pearl River","36","New York","3656902","census designated place","N",2001,8265,1,1,1,/-74.0032272303265,41.0605506755802,/
 958,"61680","Ramsey","34","New Jersey","3461680","borough","N",2001,8265,1,1,1,/-74.1464920003152,41.0592193500835,/
 959,"05888","Berwick","42","Pennsylvania","4205888","borough","N",2001,8265,1,1,1,/-76.2489471394697,41.0556106599321,/
 960,"75126","Struthers","39","Ohio","3975126","city","N",2001,8265,1,1,1,/-80.5931167601516,41.051200875449,/
 961,"18920","Darien","09","Connecticut","0918920","census designated place","N",2001,8265,1,1,1,/-73.4797134278505,41.0511398321402,/
 962,"27048","Findlay","39","Ohio","3927048","city","N",2001,8265,1,1,1,/-83.6421814114844,41.0430107220138,/
 963,"07454","Boardman","39","Ohio","3907454","census designated place","N",2001,8265,1,1,1,/-80.6685028241664,41.0321502541395,/
 964,"53850","Oakland","34","New Jersey","3453850","borough","N",2001,8265,1,1,1,/-74.2403717205002,41.0313796814622,/
 988,"33408","Hazleton","42","Pennsylvania","4233408","city","N",2001,8265,1,1,1,/-75.9723129136372,40.9500999432383,/
 989,"28326","Galesburg","17","Illinois","1728326","city","N",2001,8265,1,1,1,/-90.3779296995798,40.9500388999295,/
 990,"84000","Yonkers","36","New York","3684000","city","N",2001,8265,1,1,1,/-73.867523198242,40.9470291036548,/
 991,"77870","Wayne","34","New Jersey","3477870","census designated place","N",2001,8265,1,1,1,/-74.2454986537547,40.9458999786131,/
 992,"18400","Dumont","34","New Jersey","3418400","borough","N",2001,8265,1,1,1,/-73.992637625619,40.9454994094259,/
 993,"55950","Paramus","34","New Jersey","3455950","borough","N",2001,8265,1,1,1,/-74.0715331954191,40.9451217865329,/
 994,"22470","Fair Lawn","34","New Jersey","3422470","borough","N",2001,8265,1,1,1,/-74.1180419866914,40.9359703110911,/
 995,"44831","Mamaroneck","36","New York","3644831","village","N",2001,8265,1,1,1,/-73.7273635771714,40.9345398012283,/
 996,"51660","New Milford","34","New Jersey","3451660","borough","N",2001,8265,1,1,1,/-74.0198288081806,40.9341010909837,/
 997,"66481","Setauket-East Setauket","36","New York","3666481","census designated place","N",2001,8265,1,1,1,/-73.1025314472666,40.9299087457614,/
 998,"63360","River Edge","34","New Jersey","3463360","borough","N",2001,8265,1,1,1,/-74.0400314127405,40.9272003343078,/
 999,"11980","Centerville","49","Utah","4911980","city","N",2001,8265,1,1,1,/-111.886100757032,40.9266013963884,/
 1000,"40290","Lincoln Park","34","New Jersey","3440290","borough","N",2001,8265,1,1,1,/-74.303939826357,40.9239501965207,/
 1001,"05170","Bergenfield","34","New Jersey","3405170","borough","N",2001,8265,1,1,1,/-73.9985961748597,40.9239006043377,/
 1002,"50617","New Rochelle","36","New York","3650617","city","N",2001,8265,1,1,1,/-73.779899580396,40.9231986943721,/
 1003,"19595","Grand Island","31","Nebraska","3119595","city","N",2001,8265,1,1,1,/-98.3658523342489,40.9218292278181,/
 1004,"72420","Tenafly","34","New Jersey","3472420","borough","N",2001,8265,1,1,1,/-73.9551772936996,40.9171485801682,/
 1005,"57000","Paterson","34","New Jersey","3457000","city","N",2001,8265,1,1,1,/-74.1634063700734,40.9144516198403,/
 1006,"49121","Mount Vernon","36","New York","3649121","city","N",2001,8265,1,1,1,/-73.8298034542816,40.912948615543,/
 1007,"01420","Alliance","39","Ohio","3901420","city","N",2001,8265,1,1,1,/-81.1171493426668,40.9110984659643,/
 1008,"61665","Ridge","36","New York","3661665","census designated place","N",2001,8265,1,1,1,/-72.8820495782558,40.9101791167378,/
 1009,"73352","Terryville","36","New York","3673352","census designated place","N",2001,8265,1,1,1,/-73.0497665536553,40.9084510978195,/
 1010,"71608","Stony Brook","36","New York","3671608","census designated place","N",2001,8265,1,1,1,/-73.1283416681057,40.9078712304287,/
 1125,"64842","Salisbury","36","New York","3664842","census designated place","N",2001,8265,1,1,1,/-73.5605774021241,40.7456512358166,/
 1126,"59000","Peoria","17","Illinois","1759000","city","N",2001,8265,1,1,1,/-89.6092224106412,40.7449607769767,/
 1127,"30210","Harrison","34","New Jersey","3430210","town","N",2001,8265,1,1,1,/-74.1533965887139,40.7434997454595,/
 1128,"43554","Lima","39","Ohio","3943554","city","N",2001,8265,1,1,1,/-84.1113967943975,40.7432517845443,/
 1129,"32250","Hoboken","34","New Jersey","3432250","city","N",2001,8265,1,1,1,/-74.0288314630305,40.7425498745787,/
 1130,"46410","Millburn","34","New Jersey","3446410","census designated place","N",2001,8265,1,1,1,/-74.3244628862666,40.7403297215099,/
 1131,"43830","Maplewood","34","New Jersey","3443830","census designated place","N",2001,8265,1,1,1,/-74.2718963613876,40.7331314117357,/
 1132,"37869","Islip","36","New York","3637869","census designated place","N",2001,8265,1,1,1,/-73.2176513761327,40.7327690276486,/
 1133,"29162","Galion","39","Ohio","3929162","city","N",2001,8265,1,1,1,/-82.7904663213608,40.7317199724016,/
 1134,"51440","North Babylon","36","New York","3651440","census designated place","N",2001,8265,1,1,1,/-73.325347892518,40.7313995170518,/
 1135,"04935","Bay Shore","36","New York","3604935","census designated place","N",2001,8265,1,1,1,/-73.2505035548367,40.7263603170376,/
 1136,"28178","Garden City","36","New York","3628178","village","N",2001,8265,1,1,1,/-73.6445465253157,40.7258987485843,/
 1137,"22315","East Islip","36","New York","3622315","census designated place","N",2001,8265,1,1,1,/-73.1869964482459,40.7252311919959,/
 1138,"34440","Irvington","34","New Jersey","3434440","census designated place","N",2001,8265,1,1,1,/-74.2325286683035,40.7245216185846,/
 1139,"51000","Newark","34","New Jersey","3451000","city","N",2001,8265,1,1,1,/-74.1732483043551,40.7240981911886,/
 1140,"42081","Levittown","36","New York","3642081","census designated place","N",2001,8265,1,1,1,/-73.5131072888452,40.7237510899501,/
 1141,"26264","Floral Park","36","New York","3626264","village","N",2001,8265,1,1,1,/-73.7036438033805,40.7223205360445,/
 1142,"22502","East Meadow","36","New York","3622502","census designated place","N",2001,8265,1,1,1,/-73.5592727665589,40.7198486343804,/
 1143,"69001","South Farmingdale","36","New York","3669001","census designated place","N",2001,8265,1,1,1,/-73.4483718728467,40.7178001601123,/
 1144,"71430","Summit","34","New Jersey","3471430","city","N",2001,8265,1,1,1,/-74.3654022023169,40.714931476941,/
 1145,"36000","Jersey City","34","New Jersey","3436000","city","N",2001,8265,1,1,1,/-74.0649566817731,40.7112998845381,/
 1146,"71070","South Salt Lake","49","Utah","4971070","city","N",2001,8265,1,1,1,/-111.896797165509,40.7102012811509,/
 1147,"79246","West Babylon","36","New York","3679246","census designated place","N",2001,8265,1,1,1,/-73.358566287032,40.7101516889678,/
 1011,"73140","Totowa","34","New Jersey","3473140","borough","N",2001,8265,1,1,1,/-74.2221069547166,40.9048004348879,/
 1012,"21300","Elmwood Park","34","New Jersey","3421300","borough","N",2001,8265,1,1,1,/-74.1197433597209,40.9044494578837,/
 1013,"65370","Saddle Brook","34","New Jersey","3465370","census designated place","N",2001,8265,1,1,1,/-74.0954971424452,40.9042014969685,/
 1014,"69834","Salem","39","Ohio","3969834","city","N",2001,8265,1,1,1,/-80.8537292314779,40.9026184228765,/
 1015,"21480","Englewood","34","New Jersey","3421480","city","N",2001,8265,1,1,1,/-73.9743118165266,40.892398821659,/
 1016,"39672","Kings Park","36","New York","3639672","census designated place","N",2001,8265,1,1,1,/-73.2455368052142,40.890720350881,/
 1017,"72390","Teaneck","34","New Jersey","3472390","census designated place","N",2001,8265,1,1,1,/-74.0121231254502,40.8896484374253,/
 1018,"28680","Hackensack","34","New Jersey","3428680","city","N",2001,8265,1,1,1,/-74.0461196680017,40.8893012921439,/
 1019,"79820","West Paterson","34","New Jersey","3479820","borough","N",2001,8265,1,1,1,/-74.1955566388118,40.8891487279147,/
 1020,"18070","Dover","34","New Jersey","3418070","town","N",2001,8265,1,1,1,/-74.5596771130241,40.8859481823107,/
 1021,"35302","Huntington","18","Indiana","1835302","city","N",2001,8265,1,1,1,/-85.5055770798977,40.8807296840929,/
 1022,"29113","Glen Cove","36","New York","3629113","city","N",2001,8265,1,1,1,/-73.6332015867366,40.8803329466285,/
 1023,"25770","Garfield","34","New Jersey","3425770","city","N",2001,8265,1,1,1,/-74.1084823667022,40.8797988837407,/
 1024,"18157","Coram","36","New York","3618157","census designated place","N",2001,8265,1,1,1,/-73.0044784523879,40.8794898795166,/
 1025,"22612","East Northport","36","New York","3622612","census designated place","N",2001,8265,1,1,1,/-73.3245697004378,40.8791503976809,/
 1026,"41100","Lodi","34","New Jersey","3441100","borough","N",2001,8265,1,1,1,/-74.0811996632201,40.8790206916604,/
 1027,"36233","Huntington","36","New York","3636233","census designated place","N",2001,8265,1,1,1,/-73.4078598159152,40.8777008172895,/
 1028,"61015","Pontiac","17","Illinois","1761015","city","N",2001,8265,1,1,1,/-88.6418380899578,40.8766403109168,/
 1029,"64584","St. James","36","New York","3664584","census designated place","N",2001,8265,1,1,1,/-73.1525802659785,40.8763885623215,/
 1030,"07690","Bountiful","49","Utah","4907690","city","N",2001,8265,1,1,1,/-111.865196242507,40.8760681069717,/
 1031,"40650","Little Falls","34","New Jersey","3440650","census designated place","N",2001,8265,1,1,1,/-74.2185211227739,40.8754882836236,/
 1032,"56294","North Canton","39","Ohio","3956294","city","N",2001,8265,1,1,1,/-81.3984298627719,40.8731002834771,/
 1033,"13376","Centereach","36","New York","3613376","census designated place","N",2001,8265,1,1,1,/-73.0832672184191,40.8707809460422,/
 1034,"66212","Selden","36","New York","3666212","census designated place","N",2001,8265,1,1,1,/-73.0479278552024,40.8694496205455,/
 1035,"02476","Arcata","06","California","0602476","city","N",2001,8265,1,1,1,/-124.080902118527,40.8678512636049,/
 1036,"02568","Ashland","39","Ohio","3902568","city","N",2001,8265,1,1,1,/-82.3175964437933,40.8669395337813,/
 1037,"79562","Van Wert","39","Ohio","3979562","city","N",2001,8265,1,1,1,/-84.5816726836833,40.8646087452207,/
 1038,"13690","Clifton","34","New Jersey","3413690","city","N",2001,8265,1,1,1,/-74.1576538089678,40.8639488080352,/
 1039,"30543","Greenlawn","36","New York","3630543","census designated place","N",2001,8265,1,1,1,/-73.3665695228608,40.8631515454263,/
 1040,"75304","Sunbury","42","Pennsylvania","4275304","city","N",2001,8265,1,1,1,/-76.7880706761388,40.8620987024993,/
 1041,"10464","Butler","42","Pennsylvania","4210464","city","N",2001,8265,1,1,1,/-79.8967437661728,40.8618698121127,/
 1042,"30420","Hasbrouck Heights","34","New Jersey","3430420","borough","N",2001,8265,1,1,1,/-74.0741806076067,40.8608016863371,/
 1043,"56475","Parsippany-Troy Hills Township","34","New Jersey","3456475","census designated place","N",2001,8265,1,1,1,/-74.4238815159764,40.8594016981287,/
 1044,"56550","Passaic","34","New Jersey","3456550","city","N",2001,8265,1,1,1,/-74.1294021640762,40.8572997999547,/
 1045,"67851","Smithtown","36","New York","3667851","census designated place","N",2001,8265,1,1,1,/-73.2148971601761,40.8571090506254,/
 1046,"11230","Cedar Grove","34","New Jersey","3411230","census designated place","N",2001,8265,1,1,1,/-74.2294769432914,40.8560981804785,/
 1047,"71385","Succasunna-Kenvil","34","New Jersey","3471385","census designated place","N",2001,8265,1,1,1,/-74.6529083471494,40.8554496944188,/
 1048,"62940","Ridgefield Park","34","New Jersey","3462940","village","N",2001,8265,1,1,1,/-74.0204696748375,40.854599007904,/
 1049,"76490","Wallington","34","New Jersey","3476490","borough","N",2001,8265,1,1,1,/-74.1067809936726,40.8530998353295,/
 1050,"24420","Fort Lee","34","New Jersey","3424420","borough","N",2001,8265,1,1,1,/-73.9713287542262,40.8504295208904,/
 1051,"78500","West Caldwell","34","New Jersey","3478500","census designated place","N",2001,8265,1,1,1,/-74.2983322100777,40.849868768071,/
 1052,"55770","Palisades Park","34","New Jersey","3455770","borough","N",2001,8265,1,1,1,/-73.9972763004887,40.8469505367595,/
 1053,"49825","Nesconset","36","New York","3649825","census designated place","N",2001,8265,1,1,1,/-73.1523589949948,40.8468017602103,/
 1054,"24405","Elwood","36","New York","3624405","census designated place","N",2001,8265,1,1,1,/-73.3421173174499,40.8462295562652,/
 1055,"17530","Commack","36","New York","3617530","census designated place","N",2001,8265,1,1,1,/-73.2836380037904,40.8449402035487,/
 1056,"37044","Huntington Station","36","New York","3637044","census designated place","N",2001,8265,1,1,1,/-73.4051971649219,40.8448982307685,/
 1057,"25417","Farmingville","36","New York","3625417","census designated place","N",2001,8265,1,1,1,/-73.0441894590305,40.8424987794962,/
 1058,"22500","Elko","32","Nevada","3222500","city","N",2001,8265,1,1,1,/-115.760696398394,40.8387107911412,/
 1059,"75800","Verona","34","New Jersey","3475800","census designated place","N",2001,8265,1,1,1,/-74.2426833944894,40.8323516727133,/
 1060,"40838","Lake Ronkonkoma","36","New York","3640838","census designated place","N",2001,8265,1,1,1,/-73.1108932354596,40.8313903947495,/
 1061,"59520","Port Washington","36","New York","3659520","census designated place","N",2001,8265,1,1,1,/-73.6803131036084,40.8272285271388,/
 1062,"47490","Montclair","34","New Jersey","3447490","census designated place","N",2001,8265,1,1,1,/-74.2116012515266,40.8245315668109,/
 1063,"46404","Medford","36","New York","3646404","census designated place","N",2001,8265,1,1,1,/-72.9847183017099,40.8224487391656,/
 1064,"13570","Cliffside Park","34","New Jersey","3413570","borough","N",2001,8265,1,1,1,/-73.9884567315225,40.8216018843737,/
 1065,"32732","Hauppauge","36","New York","3632732","census designated place","N",2001,8265,1,1,1,/-73.2127075287617,40.8199806251816,/
 1066,"65280","Rutherford","34","New Jersey","3465280","borough","N",2001,8265,1,1,1,/-74.1070633079651,40.8198509191611,/
 1067,"29655","Hanover Township","34","New Jersey","3429655","census designated place","N",2001,8265,1,1,1,/-74.4304809759167,40.8189201188088,/
 1068,"53670","Nutley","34","New Jersey","3453670","census designated place","N",2001,8265,1,1,1,/-74.1571807893888,40.818748484051,/
 1069,"86548","Wooster","39","Ohio","3986548","city","N",2001,8265,1,1,1,/-81.9328689641111,40.8184700014813,/
 1070,"22560","Fairview","34","New Jersey","3422560","borough","N",2001,8265,1,1,1,/-74.0016098028573,40.8175010600718,/
 1071,"28000","Lincoln","31","Nebraska","3128000","city","Y",2001,8265,1,1,1,/-96.6881713755748,40.8163986249617,/
 760,"19486","East Chicago","18","Indiana","1819486","city","N",2001,8265,1,1,1,/-87.4518737897698,41.6486511175056,/
 761,"85484","Willoughby","39","Ohio","3985484","city","N",2001,8265,1,1,1,/-81.409408585541,41.6462707367619,/
 762,"48360","Meadville","42","Pennsylvania","4248360","city","N",2001,8265,1,1,1,/-80.1465530252537,41.6461792158415,/
 763,"65442","Romeoville","17","Illinois","1765442","village","N",2001,8265,1,1,1,/-88.0863037247639,41.646049509821,/
 764,"17497","Crestwood","17","Illinois","1717497","village","N",2001,8265,1,1,1,/-87.7402877886603,41.6452484154893,/
 765,"64278","Riverdale","17","Illinois","1764278","village","N",2001,8265,1,1,1,/-87.6346588170717,41.6445999294296,/
 766,"79950","Urbandale","19","Iowa","1979950","city","N",2001,8265,1,1,1,/-93.7408904958895,41.6365508890978,/
 767,"85638","Willowick","39","Ohio","3985638","city","N",2001,8265,1,1,1,/-81.4684524396999,41.6350288583146,/
 768,"20292","Dolton","17","Illinois","1720292","village","N",2001,8265,1,1,1,/-87.5987167282555,41.6292991554178,/
 769,"48892","Midlothian","17","Illinois","1748892","village","N",2001,8265,1,1,1,/-87.7242736975999,41.6263008102688,/
 770,"30471","Goodings Grove","17","Illinois","1730471","census designated place","N",2001,8265,1,1,1,/-87.9405975307228,41.6216010920902,/
 771,"31000","Hammond","18","Indiana","1831000","city","N",2001,8265,1,1,1,/-87.4903564429618,41.6209983664907,/
 772,"10487","Calumet City","17","Illinois","1710487","city","N",2001,8265,1,1,1,/-87.5495529053928,41.6117515384056,/
 773,"56640","Orland Park","17","Illinois","1756640","village","N",2001,8265,1,1,1,/-87.8506698582905,41.6104507345633,/
 774,"85036","Wickliffe","39","Ohio","3985036","city","N",2001,8265,1,1,1,/-81.4675293027934,41.6081008754741,/
 775,"42246","La Porte","18","Indiana","1842246","city","N",2001,8265,1,1,1,/-86.714767467876,41.6074790793459,/
 776,"33383","Harvey","17","Illinois","1733383","city","N",2001,8265,1,1,1,/-87.6518935981369,41.6072502330021,/
 777,"54638","Oak Forest","17","Illinois","1754638","city","N",2001,8265,1,1,1,/-87.7526016246061,41.6064987308534,/
 778,"47007","Markham","17","Illinois","1747007","city","N",2001,8265,1,1,1,/-87.6912307695665,41.5992011926703,/
 779,"67235","Rock Springs","56","Wyoming","5667235","city","N",2001,8265,1,1,1,/-109.22149659798,41.5981407303404,/
 780,"70850","South Holland","17","Illinois","1770850","village","N",2001,8265,1,1,1,/-87.6011733911138,41.5974998636836,/
 965,"40360","Kaysville","49","Utah","4940360","city","N",2001,8265,1,1,1,/-111.944297800442,41.030651081565,/
 966,"57260","Norton","39","Ohio","3957260","city","N",2001,8265,1,1,1,/-81.6456832746284,41.0288505682121,/
 967,"80304","Wadsworth","39","Ohio","3980304","city","N",2001,8265,1,1,1,/-81.7319335941976,41.0237808025007,/
 968,"32402","Harrison","36","New York","3632402","village","N",2001,8265,1,1,1,/-73.7201995767316,41.0225791830245,/
 969,"81677","White Plains","36","New York","3681677","city","N",2001,8265,1,1,1,/-73.7574233988615,41.0208511200634,/
 970,"60465","Ottumwa","19","Iowa","1960465","city","N",2001,8265,1,1,1,/-92.4182281281689,41.0199318148798,/
 971,"03828","Barberton","39","Ohio","3903828","city","N",2001,8265,1,1,1,/-81.6056976171391,41.0119514372597,/
